,createdAt,reward,reward,reward,reward,reward,reward,reward,reward,reward,reward
MABTree 0.1-greedy MF,2024-10-30,1121.0786550453515,1261.5314668367348,1200.236541950113,1167.8087414965985,1228.9140200617285,1154.3217853993453,1205.3076133786847,1138.4386388259009,1183.0452083333332,1195.810738378685
MABTree 0.1-greedy MF,2024-10-31,1169.7289427437643,1316.1712670068027,1231.2509353741493,1209.5363775510202,1267.3529706790125,1206.3843066578488,1251.6567502834466,1187.027678728899,1223.3952573066263,1235.423470804989
MABTree 0.1-greedy MF,2024-11-01,1199.467355442177,1350.5073086734694,1269.2992687074827,1244.0497902494328,1309.6509567901237,1245.5684832451504,1284.872940759637,1235.0963295225497,1256.0690810027713,1262.6946442743767
MABTree 0.1-greedy MF,2024-11-02,1229.1717701247167,1382.4344614512472,1296.2695123141846,1285.5957701877044,1350.4249193751577,1277.104360512724,1319.3559268707481,1273.1473952821868,1297.2080492567395,1289.6110274943314
MABTree 0.1-greedy MF,2024-11-03,1260.6467701247166,1420.0236281179139,1336.525821837994,1322.2753689531364,1384.7720181405898,1308.4416676114895,1357.1903713151926,1302.7526730599645,1325.1182035777272,1317.6932497165537
MABTree 0.1-greedy MF,2024-11-04,1298.4289923469387,1449.259977324263,1359.6658218379941,1350.687035619803,1418.3785941043086,1341.9371537226007,1388.021323696145,1336.9232286155202,1363.122489292013,1351.4962655895697
MABTree 0.1-greedy MF,2024-11-05,1334.8055355568151,1484.1749078798186,1394.359115488788,1389.5592578420253,1453.8266893424038,1370.7290584845055,1422.418079648526,1380.326006393298,1398.2432035777272,1390.311622732427
MABTree 0.1-greedy MF,2024-11-06,1369.1565232111361,1522.8233999433107,1436.7644329491054,1433.2203689531364,1494.7686955152433,1407.901355662636,1461.2182383786846,1419.6465619488536,1436.6264178634415,1440.4917020975063
MABTree 0.1-greedy MF,2024-11-07,1413.2738071617534,1572.6618258692367,1484.9187539367597,1484.6327146321487,1541.2278004535149,1455.540601694382,1503.731361961451,1461.2134986772487,1478.8268764172333,1484.839003684808
MABTree 0.1-greedy MF,2024-11-08,1451.9873488284202,1623.6902286470145,1533.0865317145374,1538.1874368543708,1591.9089512471658,1506.9430620118424,1544.285795068027,1506.4823875661375,1543.3550730662632,1531.5336451247172
MABTree 0.1-greedy MF,2024-11-09,1494.4491906021667,1655.3013397581256,1566.9717074514988,1575.1800911753585,1637.0114512471657,1542.8547173406405,1578.2649503968253,1552.4808796296295,1579.0367340639957,1572.6291652494338
MABTree 0.1-greedy MF,2024-11-10,1537.919547745024,1706.1688340891913,1607.285511306374,1615.1267578420252,1683.5528401360546,1593.8450050390531,1625.6493438208615,1592.4691435185184,1618.831807760141,1611.4673100907037
MABTree 0.1-greedy MF,2024-11-11,1588.8090329743009,1753.5531550768455,1656.2055012282688,1670.6878248614255,1728.8097250566896,1643.5730605946087,1676.6092191043083,1640.8197145061727,1662.1461430776012,1653.5924914965995
MABTree 0.1-greedy MF,2024-11-12,1649.2829835915848,1814.1077538422776,1704.5791696586039,1724.5279835915842,1792.912128054926,1712.5888762912577,1732.3988959750566,1700.6269367283949,1720.6654640652555,1706.1479191861938
MABTree 0.1-greedy MF,2024-11-13,1691.031197877299,1863.8528672209625,1750.5277410871754,1782.2361877991932,1839.5416573759135,1769.4577551020413,1783.6463959750565,1746.2981272045854,1775.0249127614006,1755.5900377928958
MABTree 0.1-greedy MF,2024-11-14,1735.6180805933484,1905.7164783320736,1797.4859760015115,1840.7250546422267,1894.6037548815825,1816.2100390526587,1834.5852054988661,1800.4509049823632,1837.4412322058452,1804.511351568406
MABTree 0.1-greedy MF,2024-11-15,1797.2928028155707,1948.637147266314,1842.6902837616526,1889.18338797556,1943.7568721655332,1863.475872385992,1878.9891043083899,1840.433960537919,1878.888595521542,1851.975240457295
MABTree 0.1-greedy MF,2024-11-16,1834.9547395439658,1990.7858333333334,1878.3176294406649,1925.790134007306,1981.627092624087,1894.812509290754,1919.1544438145627,1872.62007164903,1911.7974730725623,1894.8132626291267
MABTree 0.1-greedy MF,2024-11-17,1879.6953843852357,2036.9172222222223,1924.402629440665,1977.6941022612743,2029.2873307193252,1953.1948505605951,1963.820338876291,1913.6874922839506,1955.0612825963717,1934.3395324703965
MABTree 0.1-greedy MF,2024-11-18,1926.95220537289,2091.4234630889396,1974.6030615394304,2039.5216948538668,2077.136467624087,2010.2999916540696,2016.6141339128242,1973.1269253905266,2007.5446971844292,1990.9748896132537
MABTree 0.1-greedy MF,2024-11-19,1987.839372165533,2140.835932224742,2041.3747017510707,2117.3755220143607,2133.0941943814564,2073.1347756046866,2070.2997574955907,2037.2155365016376,2062.3837944066513,2047.0509497039566
MABTree 0.1-greedy MF,2024-11-20,2030.173322782817,2191.146271730915,2091.6107952254974,2162.8658615205336,2180.759115016377,2119.617524407912,2119.1215255731922,2079.514703168304,2123.9974672461576,2088.1244814499883
MABTree 0.1-greedy MF,2024-11-21,2101.739372165533,2259.852321113631,2155.932616213152,2224.0180837427556,2250.936337238599,2200.947246630134,2185.932557319224,2146.077173406399,2189.13968946838,2151.4210970962467
MABTree 0.1-greedy MF,2024-11-22,2156.960483276644,2329.983075081885,2214.098350340136,2283.028238063743,2311.5732122385994,2267.6409029352485,2248.013645754598,2218.486483056185,2248.8932366465106,2212.0407569601925
MABTree 0.1-greedy MF,2024-11-23,2213.559711671706,2389.5228072247423,2264.769630102041,2330.4418491748543,2358.250374937012,2321.4641469828675,2288.7911457545983,2261.0775247228516,2300.833994866465,2263.0003799760657
MABTree 0.1-greedy MF,2024-11-24,2276.3763783383724,2454.0399103993454,2305.8224759070295,2384.178872984378,2400.7877842340645,2370.644129346183,2337.6722568657096,2313.254469167296,2347.440808925422,2309.2889797493085
MABTree 0.1-greedy MF,2024-11-25,2327.588600560595,2510.141110796171,2349.8460826089695,2443.3949444129494,2444.370125503906,2411.4939364449483,2396.8645584530113,2366.6338000755854,2397.3505311476442,2360.1035487528356
MABTree 0.1-greedy MF,2024-11-26,2390.0991561161504,2561.439664588058,2418.9268586230787,2508.3176780990166,2504.233798343412,2479.831634857647,2450.8574155958686,2437.4942167422523,2457.3364835285965,2424.9881872008073
MABTree 0.1-greedy MF,2024-11-27,2450.507149943311,2626.0735457608976,2478.098684019904,2575.7890669879052,2570.3215320294794,2536.830053854875,2507.0506398022176,2498.4885421390777,2508.845077632905,2495.1623759133295
MABTree 0.1-greedy MF,2024-11-28,2527.5369823948104,2692.446001669187,2539.604024155958,2633.59220190854,2634.2523653628127,2599.984855442177,2562.022579837491,2570.529432791635,2570.8513033824643,2552.261176618797
MABTree 0.1-greedy MF,2024-11-29,2604.5155317775266,2760.6863411753598,2597.0611152053407,2705.7821181342897,2703.5473080435886,2674.8079165091963,2630.6467465041574,2623.233105631141,2638.1421984441927,2606.501324011087
MABTree 0.1-greedy MF,2024-11-30,2660.612238126733,2815.0521667926437,2648.142781872007,2757.875104245401,2751.704252488033,2732.9245137314183,2694.211151266062,2677.1335421390772,2695.9925952695894,2657.1946529352495
MABTree 0.1-greedy MF,2024-12-01,2701.7908492378438,2860.3377223481993,2701.582593379944,2815.591423689845,2800.124252488033,2775.4970093222473,2739.755040154951,2730.1947326152676,2742.0412063807007,2698.815085034015
MABTree 0.1-greedy MF,2024-12-02,2765.3521686822883,2927.5187144116912,2767.9756772801707,2873.7649497669427,2861.5222967057202,2832.1567469765682,2801.7695809712777,2801.210804043839,2797.0869702695895,2757.179015810029
MABTree 0.1-greedy MF,2024-12-03,2828.572684555304,2991.6170477450246,2823.4425423595358,2944.4527892731153,2935.1009871819106,2889.968766376921,2861.734206191736,2859.5889213277896,2853.070378558831,2816.3752812421276
MABTree 0.1-greedy MF,2024-12-04,2890.9391748551275,3061.3349445704216,2882.1895258566383,3013.6366208427803,2987.59176319602,2942.6264824263035,2919.4310599332325,2923.47156872008,2916.0763932980603,2866.3662222852113
MABTree 0.1-greedy MF,2024-12-05,2946.6565558075085,3125.971422745025,2942.210924666162,3071.357612906272,3055.375204239104,2990.5857383786843,2982.6854930398085,2975.199896384479,2968.7625837742507,2915.5753776140095
MABTree 0.1-greedy MF,2024-12-06,3003.8904176114893,3182.0433671894693,3000.0067126480217,3129.454473576466,3106.8275894431854,3048.605102040816,3033.3450053539937,3026.3339440035265,3027.146666666667,2976.2145442806764
MABTree 0.1-greedy MF,2024-12-07,3048.6390287226004,3230.7192005228026,3051.6546930901986,3169.229404132022,3157.3325894431855,3096.1596244331063,3085.1515924981104,3070.8394044469633,3075.992448979592,3016.94910777274
MABTree 0.1-greedy MF,2024-12-08,3096.836477702192,3277.6106511400867,3095.135258566389,3213.0632853048614,3204.1158994709003,3152.4343466553287,3131.0764602229783,3117.088281997984,3120.096943814563,3059.4494472789124
MABTree 0.1-greedy MF,2024-12-09,3149.5079799697655,3336.609966458807,3147.3229966616273,3263.666063082639,3246.9143688586555,3193.5695847505667,3191.5415162824393,3160.8299839380193,3178.7336204018648,3122.391629818595
MABTree 0.1-greedy MF,2024-12-10,3205.400281557067,3387.9643712207117,3198.0088803854874,3315.6901900667663,3300.0682407407417,3245.4464895124715,3232.487173878811,3199.8427560468626,3230.094731512976,3173.6751105442186
MABTree 0.1-greedy MF,2024-12-11,3260.602565507684,3436.497079554045,3255.461787131519,3373.660886715796,3356.136129850089,3300.054198633157,3271.2555072121445,3250.5529853237585,3295.290495401865,3229.9137216553295
MABTree 0.1-greedy MF,2024-12-12,3306.4317718568905,3481.284535462334,3301.182638731418,3423.0444184618277,3407.4244178319486,3344.592184744268,3327.812876826657,3305.9994932602663,3346.660371945075,3284.317050579492
MABTree 0.1-greedy MF,2024-12-13,3347.365660745779,3527.5108273494593,3344.7698829994956,3456.8455239040045,3455.254094702697,3382.2714704585537,3377.620926713278,3348.6065567523297,3400.753194444445,3331.753223418998
MABTree 0.1-greedy MF,2024-12-14,3389.554202412446,3568.7383273494593,3389.8551607772733,3494.1196508881317,3499.8626980977588,3424.1302358906523,3432.374520187705,3399.12734126984,3442.5493948412704,3370.7353662761407
MABTree 0.1-greedy MF,2024-12-15,3430.731980190224,3609.649870559336,3437.5066786344164,3529.4676667611475,3541.0019838120443,3467.552458112875,3476.4855618543716,3438.0490079365068,3490.2174447278917,3407.4859104938278
MABTree 0.1-greedy MF,2024-12-16,3480.635818058705,3658.104307287731,3481.2590695074323,3567.107468348449,3584.7517060342666,3508.662458112875,3522.969172965483,3488.013373015872,3530.8619387755107,3444.1649184303355
MABTree 0.1-greedy MF,2024-12-17,3535.133040280927,3700.9306564940803,3531.2787520471147,3611.024928665909,3629.028531431092,3550.9839660493826,3576.773061854372,3537.154722222221,3573.0891962711016,3480.6776962081135
MABTree 0.1-greedy MF,2024-12-18,3591.9931479906777,3744.3739898274134,3578.776966332829,3672.5490953325757,3676.759086986647,3592.6993287037035,3624.097665028975,3579.5081746031738,3618.789390274629,3527.852775573193
MABTree 0.1-greedy MF,2024-12-19,3643.959655927186,3793.0158108150677,3628.3030774439403,3715.804214380195,3719.744483812044,3648.344760802469,3673.316603363568,3624.3975736961443,3663.7547176555813,3579.3407900289753
MABTree 0.1-greedy MF,2024-12-20,3683.130489260519,3829.4029635928455,3670.40434728521,3756.0461871693105,3759.409483812044,3688.03587191358,3727.620770030235,3664.4727721088425,3712.4051428256494,3620.5019011400864
MABTree 0.1-greedy MF,2024-12-21,3721.1610844986144,3871.6787969261786,3704.6214107772735,3794.449242724866,3792.7163092088695,3721.3204750881832,3767.2447735575715,3700.104315318719,3745.9901428256494,3657.313170981356
MABTree 0.1-greedy MF,2024-12-22,3766.4465706097253,3915.561505259512,3740.168434586797,3839.2397982804214,3822.3495234945835,3760.416863977072,3801.136598954397,3738.8268946837984,3786.7846071113636,3692.5986471718325
0.1-greedy,2024-10-02,40.00111111111111,40.07277777777778,41.49015873015873,44.95111111111111,38.8,41.656349206349205,42.467283950617286,39.06666666666666,43.63444444444444,39.361111111111114
0.1-greedy,2024-10-03,80.60944444444445,74.94611111111112,73.99809523809523,85.25944444444444,75.86111111111111,80.92301587301587,80.98395061728395,77.43571428571428,81.67888888888888,77.67777777777778
0.1-greedy,2024-10-04,114.58722222222222,102.47944444444445,103.54253968253968,118.01098765432099,107.9888888888889,112.61746031746031,110.40506172839505,107.21349206349205,111.1,109.06666666666666
0.1-greedy,2024-10-05,140.68722222222223,133.01250000000002,132.82031746031745,144.5332098765432,138.38333333333333,140.42968253968255,140.61728395061726,136.46904761904761,141.30305555555555,145.09277777777777
0.1-greedy,2024-10-06,170.365,159.13472222222225,160.54809523809524,171.9554320987654,163.32777777777778,167.49511463844797,169.63283950617281,163.03015873015872,167.9697222222222,170.18007936507937
0.1-greedy,2024-10-07,211.2427777777778,195.97916666666669,195.9922619047619,211.5284479717813,197.94166666666666,205.16178130511463,206.17895061728393,205.5190476190476,205.43749999999997,206.5134126984127
0.1-greedy,2024-10-08,247.8316666666667,233.34472222222223,234.02559523809524,250.42788107835727,233.71944444444443,244.5895590828924,246.6706172839506,238.56349206349205,237.20833333333331,242.40785714285715
0.1-greedy,2024-10-09,290.8527777777778,275.9558333333333,281.8144841269841,292.65565885613506,276.05833333333334,290.5173368606702,288.0995061728395,282.98460317460314,279.3472222222222,279.3523015873016
0.1-greedy,2024-10-10,335.20520833333336,319.3721527777778,325.42797619047616,336.06676996724616,316.9194444444445,335.892614638448,330.6601410934744,329.43587301587297,327.84166666666664,322.39674603174603
0.1-greedy,2024-10-11,382.30631944444445,364.4710416666667,371.8830379188712,382.33232552280174,360.8083333333334,382.83928130511464,375.88236331569664,373.38865079365075,372.06388888888887,367.84468253968254
0.1-greedy,2024-10-12,414.7507638888889,395.1432638888889,409.5862125220458,415.5323255228017,395.50277777777785,421.93344797178133,414.0601410934744,409.8740476190476,415.10277777777776,401.5224603174603
0.1-greedy,2024-10-13,454.17298611111113,433.5519940476191,446.4862125220458,456.9378810783573,430.39611111111117,459.5417813051147,448.3756966490299,448.39182539682537,454.04166666666663,439.4291269841269
0.1-greedy,2024-10-14,501.76743055555556,482.0893452380953,493.23899029982357,500.1799445704208,477.46277777777783,508.51955908289244,494.66902998236327,493.64904761904756,503.1947222222222,483.5957936507936
0.1-greedy,2024-10-15,566.7829861111111,539.1696626984127,549.033434744268,558.0577223481986,538.3780555555556,564.414003527337,550.18569664903,549.3768253968253,559.6811111111111,541.740238095238
0.1-greedy,2024-10-16,591.0706404320988,566.0307738095238,573.6512125220457,579.3688334593097,561.211388888889,589.775114638448,577.0534744268077,574.1990476190475,589.0352777777778,565.4280158730159
0.1-greedy,2024-10-17,633.4970293209877,607.3837059082892,616.6345458553791,620.1188334593097,599.211388888889,631.5178229717814,621.18507164903,614.9365476190475,632.7352777777778,610.5669047619048
0.1-greedy,2024-10-18,680.1470293209877,657.3598963844797,664.0887125220457,667.9855001259764,646.001388888889,683.0261563051147,673.0684049823633,662.6851587301586,686.5019444444445,666.0832879818594
0.1-greedy,2024-10-19,713.8248070987655,690.8385074955909,693.6026014109347,700.0216112370875,676.3339285714287,714.5525451940035,706.5295160934744,693.9796031746031,716.1838888888889,700.1277324263039
0.1-greedy,2024-10-20,743.12925154321,712.560729717813,720.3026014109347,725.8883282942808,704.0990079365081,744.3611563051146,730.0972938712522,717.4351587301586,742.4549999999999,729.099387755102
0.1-greedy,2024-10-21,781.0348070987656,745.6579519400352,755.3803791887125,762.3438838498363,736.2863095238097,771.5389340828924,765.4306272045856,754.7046031746031,776.358373015873,763.1882766439909
0.1-greedy,2024-10-22,814.5748070987655,775.4079519400352,791.1737125220458,798.3772171831696,768.5985317460319,806.503864638448,796.0417383156966,791.5590476190475,815.8539285714286,796.8549433106575
0.1-greedy,2024-10-23,850.51925154321,814.9103824955907,829.155934744268,836.9088838498362,804.4318650793653,843.2260868606702,833.1834049823633,824.6368253968253,852.9400396825397,835.3449433106575
0.1-greedy,2024-10-24,888.6203626543211,856.3131602733686,875.1170458553792,875.7949949609473,843.4874206349208,880.8538646384479,876.4378494268077,863.8046031746031,896.2554717813051,876.189387755102
0.1-greedy,2024-10-25,916.3925848765433,880.2853824955907,902.6781569664903,904.6211854371378,873.909642857143,912.3205313051146,900.3128494268077,889.5546031746031,924.5221384479718,901.4602210884353
0.1-greedy,2024-10-26,940.6581404320989,905.7464936067018,927.5237125220458,929.1767409926933,897.2874206349207,942.7677535273368,923.2442326467624,912.930992063492,947.4515828924162,924.2379988662132
0.1-greedy,2024-10-27,969.8078569853868,935.6809380511463,957.870934744268,960.6503521038045,926.7151984126986,972.3438646384479,951.1561770912068,945.7129365079364,977.6014594356261,955.1391099773243
0.1-greedy,2024-10-28,1001.2845236520535,966.5420491622574,989.8262125220457,998.482296548249,962.2882142857144,1006.315610670194,982.4714548689846,979.6401587301586,1019.5625705467372,987.3102210884355
0.1-greedy,2024-10-29,1025.6345236520535,996.9976047178129,1016.4151014109345,1023.732296548249,989.8615476190478,1035.7711662257495,1010.2964548689846,1012.4623809523808,1051.8459038800706,1019.5824433106577
0.1-greedy,2024-10-30,1062.9134125409423,1030.7642713844796,1053.798434744268,1058.811185437138,1025.73376984127,1070.5903328924162,1048.3364548689847,1051.324603174603,1086.979237213404,1054.015776643991
0.1-greedy,2024-10-31,1097.6911903187201,1063.9820491622575,1089.8376014109347,1093.4868027210887,1056.8282142857145,1105.6347773368607,1077.180899313429,1085.310992063492,1118.535059208869,1082.7668877551023
0.1-greedy,2024-11-01,1126.0245236520534,1091.0720491622574,1118.8220458553792,1126.7431519274378,1084.8282142857145,1134.918110670194,1102.7389492000505,1112.3954365079364,1147.4528369866466,1111.6088321995467
0.1-greedy,2024-11-02,1157.0742458742757,1121.2609380511462,1149.3951014109348,1157.1176757369617,1112.9601587301588,1162.006999559083,1134.954504755606,1143.128492063492,1177.4806147644244,1140.7043877551023
0.1-greedy,2024-11-03,1181.696468096498,1146.1953824955906,1174.1895458553793,1180.4676757369616,1138.3309920634922,1186.0636662257496,1161.0111714222726,1164.294880952381,1204.6750592088688,1166.3432766439912
0.1-greedy,2024-11-04,1205.3083728584027,1171.3303824955906,1199.8728791887127,1209.3387868480727,1166.079880952381,1213.2608884479719,1187.244504755606,1187.3504365079366,1233.2070036533132,1191.2726417233562
0.1-greedy,2024-11-05,1240.0444839695137,1208.724826940035,1237.6034347442683,1245.6387868480726,1201.7746031746033,1246.271999559083,1224.833393644495,1222.894880952381,1270.5958925422021,1228.6448639455784
0.1-greedy,2024-11-06,1272.304206191736,1244.7426047178128,1274.3778791887128,1276.158231292517,1234.1146031746032,1281.8764440035275,1258.755615866717,1259.7171031746034,1313.1445036533132,1260.800419501134
0.1-greedy,2024-11-07,1306.2930950806249,1280.9770491622573,1305.9234347442684,1311.797120181406,1271.392380952381,1317.5764440035275,1295.594504755606,1294.1988492063495,1346.942281431091,1299.6337528344673
0.1-greedy,2024-11-08,1354.3553173028472,1327.403715828924,1356.0984347442684,1355.2248979591836,1316.6312698412698,1362.7892217813053,1343.1175206286218,1340.1210714285717,1395.2545036533133,1348.6962528344673
0.1-greedy,2024-11-09,1386.1328173028471,1362.6481602733686,1389.005974426808,1392.3205328798185,1354.8046031746032,1399.6756106701941,1375.4716872952886,1374.2477380952382,1432.6683925422021,1383.6301417233562
0.1-greedy,2024-11-10,1422.843928413958,1400.0481602733687,1427.3770855379191,1432.175493197279,1394.8976587301588,1441.6211662257497,1418.1994650730664,1410.165515873016,1471.1517258755355,1426.0701417233563
0.1-greedy,2024-11-11,1466.1090077790375,1443.2478824955908,1465.2826410934747,1472.7860487528344,1439.7894047619047,1486.764499559083,1463.6772428508443,1450.8199603174603,1521.6583925422021,1472.2312528344673
0.1-greedy,2024-11-12,1507.403452223482,1483.9351047178131,1505.5990243134293,1523.790493197279,1485.622738095238,1533.1893011463847,1508.555020628622,1496.1732936507935,1563.6773211136308,1520.8182369614515
0.1-greedy,2024-11-13,1556.903452223482,1525.9934380511465,1549.535413202318,1575.0349376417234,1529.3738492063492,1575.7337455908291,1552.1427984063998,1540.53996031746,1607.4148211136308,1566.6090658856137
0.1-greedy,2024-11-14,1598.9367855568153,1565.2101047178132,1590.9104925673973,1617.8523979591837,1576.401626984127,1626.811523368607,1591.693909517511,1577.1910714285711,1646.873154446964,1607.080176996725
0.1-greedy,2024-11-15,1649.935674445704,1615.0723269400355,1639.1327147896195,1668.2357312925171,1628.6302380952382,1674.591364638448,1639.7939095175109,1623.5244047619044,1691.113154446964,1653.4079547745027
0.1-greedy,2024-11-16,1688.213452223482,1649.4001047178133,1678.2646592340639,1699.0068424036283,1656.696626984127,1707.0046979717815,1677.902520628622,1657.9132936507933,1724.4396976568405,1685.8008119173599
0.1-greedy,2024-11-17,1725.8787300012598,1682.0570491622577,1715.1799370118417,1737.1886678004537,1691.674404761905,1737.6991424162259,1710.463631739733,1698.404841269841,1759.3074754346183,1718.961923028471
0.1-greedy,2024-11-18,1776.488452223482,1730.3214936067022,1769.8931116150163,1787.0086621315195,1743.1688492063495,1784.6546979717814,1762.6191872952886,1751.8406746031742,1814.2271976568404,1768.3563674729153
0.1-greedy,2024-11-19,1829.6217855568154,1784.4537158289245,1815.1712465356513,1837.9989399092972,1791.7299603174606,1840.8491424162257,1813.830774596876,1798.0615079365075,1867.2049754346183,1827.5549785840265
0.1-greedy,2024-11-20,1890.7176188901487,1843.9703824955911,1875.8978338372385,1898.4433843537415,1849.5410714285717,1898.1158090828924,1869.8807745968759,1853.7337301587297,1921.761642101285,1886.9049785840264
0.1-greedy,2024-11-21,1953.1509522234821,1900.7965729717816,1941.6378338372385,1955.6486621315194,1908.5552380952383,1959.8883090828924,1927.9374412635425,1911.865952380952,1980.2380309901737,1945.2049785840263
0.1-greedy,2024-11-22,2004.9451188901487,1946.5684777336864,1994.3378338372386,2005.540844671202,1958.0260714285716,2006.6060868606703,1980.8621634857648,1958.543452380952,2035.8364436885863,1996.4259662383472
0.1-greedy,2024-11-23,2061.1728966679266,1997.560144400353,2043.771167170572,2060.124178004535,2008.4149603174606,2057.4989440035274,2032.4653380889395,2009.1056746031743,2080.414221466364,2046.9881884605695
0.1-greedy,2024-11-24,2093.81623000126,2033.1323666225753,2075.3378338372386,2098.2503684807257,2047.541626984127,2089.374221781305,2069.3320047556062,2043.7917857142854,2117.397554799697,2086.0992995716806
0.1-greedy,2024-11-25,2141.0840077790376,2078.4608586860672,2120.7670798689846,2139.211479591837,2091.2571825396826,2131.198824955908,2111.1542269778283,2084.9528968253967,2154.9642214663636,2131.179507905014
0.1-greedy,2024-11-26,2192.134007779038,2130.355303130512,2176.2959687578737,2185.760368480726,2146.8067063492063,2180.369658289241,2162.983115866717,2132.7888095238095,2202.514777021919,2179.1239523494582
0.1-greedy,2024-11-27,2234.9736903187204,2174.6525253527343,2215.841524313429,2231.9976700680277,2184.0333730158727,2219.880769400352,2204.216101977828,2180.23246031746,2250.8147770219193,2220.0956076782563
0.1-greedy,2024-11-28,2305.1209125409428,2249.3625253527343,2285.083190980096,2299.9742132779043,2252.1611507936504,2288.6191027336854,2274.2661019778284,2249.484841269841,2325.2521579743,2289.72394101159
0.1-greedy,2024-11-29,2364.2098014298317,2301.5111364638456,2339.7312465356513,2351.2531021667933,2307.055317460317,2342.226880511463,2327.3761019778285,2294.7653968253967,2378.456324640967,2344.1981076782567
0.1-greedy,2024-11-30,2404.8767458742764,2353.629469797179,2384.5023576467624,2396.4367132779043,2348.252817460317,2389.907991622574,2375.1472130889397,2335.346507936508,2423.7969992441417,2387.705607678257
0.1-greedy,2024-12-01,2464.6267458742764,2409.2269697971788,2439.6634687578735,2459.160522801714,2406.7747619047614,2451.4857694003517,2432.9927686444953,2397.645396825397,2479.530332577475,2447.3719058641977
0.1-greedy,2024-12-02,2520.475555398086,2455.6837951940042,2481.303151297556,2508.519451373142,2453.9569841269836,2498.517991622574,2479.936419438146,2447.4509523809525,2527.434152021919,2495.7249614197535
0.1-greedy,2024-12-03,2575.1116665091968,2511.1911364638454,2545.536484630889,2563.7302847064757,2506.9042063492057,2554.930213844796,2543.910506739733,2496.1405555555557,2587.162128212395,2546.8265487213407
0.1-greedy,2024-12-04,2626.2874885046617,2559.9911364638456,2594.588451121189,2609.9344513731426,2559.5505952380945,2602.231324955907,2595.3849511841777,2543.8405555555555,2627.3576837679507,2594.625159832452
0.1-greedy,2024-12-05,2678.3702662824394,2612.5122475749567,2651.6037288989664,2665.840006928698,2618.899484126983,2657.94465828924,2656.570784517511,2596.4825,2689.236294879062,2646.697382054674
0.1-greedy,2024-12-06,2720.9904250125983,2661.258358686068,2703.7394431846806,2716.3841735953647,2657.600476190475,2710.339936067018,2704.937451184178,2654.0530555555556,2729.037405990173,2697.0584931657854
0.1-greedy,2024-12-07,2775.063202790376,2704.60058090829,2753.7358320735693,2764.534173595365,2707.116575963718,2759.9536265432084,2753.2218956286224,2695.8919444444446,2770.3418504346173,2746.712659832452
0.1-greedy,2024-12-08,2820.5715361237094,2743.3583586860677,2796.6285404069026,2808.342030738222,2749.2346315192735,2806.5647376543197,2802.6327289619558,2744.186212522046,2816.3790726568395,2789.24043761023
0.1-greedy,2024-12-09,2858.4173694570427,2788.4734380511472,2838.714651518014,2856.3051259763174,2791.7443537414956,2851.3064043209865,2850.403840073067,2789.1306569664903,2854.3529615457282,2835.0078979276905
0.1-greedy,2024-12-10,2899.1614170760904,2834.7797872574965,2879.9940959624582,2895.2884593096505,2835.6832426303845,2891.6841820987643,2893.2770543587812,2831.4417680776014,2892.2485171012836,2881.4809138007063
0.1-greedy,2024-12-11,2948.4065361237094,2894.826453924163,2932.2602688019642,2940.58103867473,2891.1543537414955,2939.235848765431,2947.7949115016386,2880.5726014109346,2947.9726837679505,2933.669802689595
0.1-greedy,2024-12-12,3006.212091679265,2942.7261761463856,2987.2047132464086,2990.301872008063,2944.616575963718,2994.4109281305105,3004.4538003905272,2935.2591093474425,3005.8485057634152,2992.785913800706
0.1-greedy,2024-12-13,3057.166258345932,2993.071731701941,3034.876935468631,3045.3074275636186,2989.3093537414957,3047.683983686066,3047.053800390527,2987.6199426807757,3060.3773946523042,3044.877580467373
0.1-greedy,2024-12-14,3094.6190361237095,3034.762525352735,3073.138046579742,3085.5592926429836,3031.7649092970514,3086.8184281305103,3089.4976495968763,3025.87188712522,3093.2670771919866,3085.738691578484
0.1-greedy,2024-12-15,3133.974591679265,3083.895858686068,3118.8294297996968,3134.255820420761,3071.2437981859402,3126.4295392416216,3131.84042170572,3071.3163315696643,3134.333743858653,3127.3720249118173
0.1-greedy,2024-12-16,3174.7612583459318,3124.6220491622585,3166.6749853552524,3180.655225182666,3111.984075963718,3177.462872574955,3178.8070883723867,3118.62188712522,3178.1337438586534,3170.5498026895953
0.1-greedy,2024-12-17,3210.020980568154,3165.9053824955918,3207.423874244141,3215.8205029604437,3151.410742630385,3212.7375947971773,3219.621215356514,3163.295220458553,3221.75041052532,3207.5831360229286
0.1-greedy,2024-12-18,3259.0598694570426,3209.2998269400364,3261.0254615457284,3263.1193918493327,3202.899631519274,3262.0931503527327,3268.8101042454027,3213.18688712522,3278.5959660808758,3262.515080467373
0.1-greedy,2024-12-19,3310.9198694570428,3259.2720491622586,3307.2154615457284,3319.530225182666,3243.727131519274,3307.086959876542,3316.39665186445,3264.525299823633,3321.06478552532,3314.093969356262
0.1-greedy,2024-12-20,3349.157964695138,3299.5220491622586,3348.8940726568394,3360.1635585159993,3286.2401870748295,3352.64973765432,3357.43665186445,3305.9197442680775,3353.9870077475425,3353.2106360229286
0.1-greedy,2024-12-21,3394.996853584027,3341.2509380511474,3393.5020091647757,3405.294193436634,3328.114909297052,3395.3986662257485,3403.6569239732935,3355.5408553791885,3396.320341080876,3397.0548026895954
